Id,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),class_price,AptType
5411,382300,2007,2010,10,1483,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5412,382300,2015,2017,6,914,13,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5413,382300,2007,2008,4,1483,20,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5414,382300,2015,2017,8,910,22,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5415,382300,2007,2010,10,1483,25,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5416,383185,2007,2010,11,1483,12,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5417,383185,2007,2007,11,1444,16,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5418,383185,2007,2010,10,1483,11,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5419,383185,2007,2011,12,1483,13,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5420,383185,2007,2010,11,1483,13,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5421,383185,2015,2017,5,910,20,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5422,383185,2007,2008,4,1444,10,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5423,383185,2007,2010,11,1483,14,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5424,383185,2007,2008,4,1483,16,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5425,383185,2015,2017,4,910,33,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5426,383185,2007,2010,12,1483,18,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5427,383185,2007,2008,7,1483,19,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5428,383185,2007,2010,2,1483,16,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5429,383185,2007,2008,8,1483,17,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5430,383185,2007,2011,1,1444,11,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5431,383185,2007,2011,2,1483,14,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5432,383185,2007,2008,2,1483,17,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5433,383185,2007,2011,2,1483,15,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5434,383185,2007,2008,5,1483,15,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5435,383185,2007,2011,1,1483,14,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5436,383185,2008,2016,10,1167,18,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,I,Family
5437,383185,2007,2009,11,1483,19,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5438,383716,2007,2014,10,1928,11,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5439,384070,2014,2015,10,910,16,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,I,Family
5440,384070,2007,2017,7,868,17,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5441,384955,2007,2010,8,1519,12,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5442,384955,2015,2017,7,910,8,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5443,384955,2007,2016,3,1483,5,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5444,384955,2015,2017,7,910,6,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5445,384955,2014,2017,6,914,22,467.00,203.00,2.50,2.50,5.00,5.00,12.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,0.00,0.00,I,Married Couple
5446,384955,2015,2017,5,914,18,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5447,384955,2007,2014,11,1690,22,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5448,385398,2006,2014,12,2056,26,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5449,385840,2008,2017,3,1167,8,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,I,Family
5450,386469,2007,2014,5,1928,28,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5451,386725,2015,2017,7,910,16,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5452,386725,2006,2015,5,1412,6,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5453,386725,2015,2016,12,910,13,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5454,386725,2007,2015,1,1387,12,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5455,386725,2006,2014,5,1743,20,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5456,387610,2007,2014,9,1643,19,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5457,387610,2015,2017,5,910,30,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5458,387610,2007,2015,5,1483,14,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5459,388495,2013,2017,6,910,27,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,I,Family
5460,388495,2007,2013,3,1519,19,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5461,388495,2014,2017,8,914,7,467.00,203.00,2.50,2.50,5.00,5.00,12.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,0.00,0.00,I,Married Couple
5462,388690,2007,2014,9,1928,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5463,389380,2013,2017,6,910,19,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,I,Family
5464,389380,2015,2017,7,910,15,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5465,389380,2015,2017,6,910,16,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5466,389380,2015,2017,7,910,4,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5467,389380,2008,2015,7,1167,11,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,I,Family
5468,389380,2015,2017,7,914,23,102.00,400.00,2.50,7.50,6.00,5.00,10.00,3.00,2,1.00,1.00,0.00,0.00,3.00,3.00,3.00,2.00,7,7.00,11.00,I,Family
5469,389380,2015,2017,7,914,7,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5470,389380,2007,2014,7,1643,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5471,389380,2006,2015,10,1149,15,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5472,389380,2015,2017,7,914,24,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5473,389380,2015,2015,5,1035,7,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5474,389380,2007,2008,9,1519,31,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5475,389380,2007,2012,1,1519,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5476,389380,2007,2015,4,1483,13,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5477,389380,2006,2014,12,2056,7,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5478,389380,2007,2016,6,1419,23,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,I,Family
5479,389380,2007,2015,10,1444,18,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5480,389380,2007,2016,7,1334,23,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5481,389380,2007,2015,10,1366,4,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,I,Family
5482,389380,2015,2017,5,910,18,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5483,389380,2015,2017,7,914,22,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5484,390707,2015,2017,7,910,21,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5485,391150,2008,2017,3,1167,20,197.00,475.00,7.50,2.50,6.00,6.00,14.00,3.00,1,1.00,1.00,0.00,1.00,2.00,3.00,2.00,2.00,8,7.00,9.00,I,Family
5486,391150,2015,2017,6,910,7,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5487,391150,2014,2015,6,1092,12,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,I,Family
5488,392035,2015,2017,3,910,17,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5489,392035,2015,2017,7,910,17,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5490,392035,2015,2017,7,910,23,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5491,392035,2006,2015,3,1437,22,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5492,392743,2007,2015,9,1366,17,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,I,Family
5493,392920,2015,2017,6,910,6,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5494,392920,2007,2011,3,1483,26,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5495,393805,2007,2011,1,1483,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5496,393805,2015,2017,7,910,9,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5497,393805,2007,2007,11,1629,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5498,393805,2015,2017,7,910,9,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5499,393805,2013,2015,9,907,33,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,I,Family
5500,393805,2007,2014,11,1387,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5501,393805,2007,2011,4,1629,3,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5502,393805,2007,2011,1,1483,23,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5503,393805,2007,2011,4,1483,24,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5504,393805,2007,2011,4,1483,22,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5505,393805,2007,2011,3,1483,24,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5506,393805,2007,2011,3,1483,20,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5507,393805,2007,2011,1,1483,25,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5508,393805,2015,2017,6,910,18,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5509,393805,2007,2011,2,1483,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5510,393805,2007,2011,1,1483,20,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5511,393805,2007,2012,10,1483,23,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5512,393805,2007,2014,10,1643,9,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5513,393805,2007,2017,8,868,13,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5514,393805,2015,2017,4,910,17,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5515,393805,2007,2010,2,1483,25,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5516,394353,2007,2014,7,1928,20,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5517,394690,2007,2011,1,1444,22,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5518,394690,2007,2011,1,1444,24,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5519,394690,2007,2009,10,1444,25,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5520,394690,2015,2016,11,910,13,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5521,394690,2007,2011,1,1444,21,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5522,394690,2015,2016,12,910,25,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5523,395575,2006,2015,2,2056,9,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5524,395575,2013,2015,8,910,30,8.00,930.00,2.50,2.50,7.00,6.00,14.00,5.00,1,1.00,1.00,0.00,1.00,4.00,2.00,2.00,3.00,7,9.00,11.00,I,Family
5525,396017,2015,2017,7,910,14,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
5526,396460,2007,2017,7,1366,10,554.00,524.00,2.50,2.50,3.00,5.00,10.00,2.00,2,2.00,2.00,0.00,1.00,2.00,2.00,2.00,2.00,4,9.00,8.00,I,Family
5527,396460,2007,2014,9,1387,43,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5528,396460,2006,2016,7,1412,2,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5529,396460,2006,2015,6,1412,21,249.00,536.00,2.50,2.50,6.00,5.00,11.00,1.00,1,0.00,1.00,0.00,0.00,2.00,2.00,1.00,2.00,5,3.00,7.00,I,Family
5530,398230,2007,2014,9,1519,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5531,398230,2007,2009,12,1519,24,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5532,398230,2007,2016,6,1483,16,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5533,398230,2007,2009,10,1519,22,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5534,398230,2007,2012,12,1643,37,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5535,398230,2007,2009,12,1643,33,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5536,398230,2007,2008,7,1519,26,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5537,398230,2007,2015,2,1519,16,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5538,398230,2007,2015,5,1387,4,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5539,398230,2007,2015,9,1334,8,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5540,398230,2007,2014,10,1483,27,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5541,398230,2007,2015,3,1483,22,7.00,605.00,2.50,2.50,2.00,5.00,5.00,4.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,5,9.00,5.00,I,Married Couple
5542,398230,2014,2017,6,1092,15,90.00,1174.00,2.50,2.50,10.00,7.00,20.00,7.00,1,0.00,1.00,5.00,0.00,4.00,3.00,5.00,5.00,9,14.00,17.00,I,Family
5543,398230,2007,2014,10,1387,41,0.00,1270.00,2.50,2.50,7.00,14.00,16.00,3.00,1,2.00,1.00,0.00,2.00,3.00,3.00,2.00,2.00,10,9.00,10.00,I,Family
5544,398230,2015,2017,7,910,11,175.00,1321.00,7.50,7.50,13.00,8.00,24.00,1.00,1,2.00,1.00,0.00,1.00,2.00,1.00,1.00,1.00,10,6.00,5.00,I,Married Couple
